Date,StreamOut_Q,HortSroff2Stream_Q,DunnSroff2Stream_Q,Interflow2Stream_Q,Stream2Unsat_Q,StreamExchng2Sat_Q,Canopy_S,SnowPweqv_S,Imperv_S,Dprst_S,Cap_S,Grav_S,Unsat_S,Sat_S,UnsatStream_S,Lake_S,Stream_S,Precip_Q,NetBoundaryFlow2Sat_Q,NetWellFlow_Q,BoundaryStreamFlow_Q,CanopyEvap_Q,SnowEvap_Q,ImpervEvap_Q,DprstEvap_Q,CapET_Q,SwaleEvap_Q,UnsatET_Q,SatET_Q,LakeEvap_Q,DunnInterflow2Lake_Q,HortSroff2Lake_Q,Lake2Unsat_Q,LakeExchng2Sat_Q,SoilDrainage2Unsat_Q,Sat2Grav_Q,RechargeUnsat2Sat_Q,Infil2Soil_Q
8/23/1981,5412.73,0,0,31,0,-5381.62,0,0,0,0,178420.8,190.41,7503411,162641100,47.87,0,0,0,-723.16,0,0,0,0,0,0,16662.7,0,0,0,0,0,0,0,0,0,13946.02,7847.54,0
8/24/1981,5396.02,0,0,20.77,0,-5375.2,0,0,0,0,175232.8,127.62,7495624,162628900,47.82,0,0,0,-723.13,0,0,0,0,0,0,17157.54,0,0,0,0,0,0,0,0,0,13927.46,7793.17,0
8/25/1981,5382,0,0,13.92,0,-5368.04,0,0,0,0,172667.9,85.53,7487943,162616600,47.78,0,0,0,-723.1,0,0,0,0,0,0,16502.6,0,0,0,0,0,0,0,0,0,13909.52,7687.74,0
8/26/1981,5369.64,0,0,9.33,0,-5360.31,0,0,0,0,170888.8,57.33,7480313,162604300,47.78,0,0,0,-723.07,0,0,0,0,0,0,15689.98,0,0,0,0,0,0,0,0,0,13892.08,7637.57,0
8/27/1981,5358.55,0,0,6.25,0,-5352.34,0,0,0,0,169963.6,38.43,7472748,162592000,47.82,0,0,0,-723.03,0,0,0,0,0,0,14812.95,0,0,0,0,0,0,0,0,0,13875.03,7571.33,0
8/28/1981,5348.46,0,0,4.19,0,-5344.31,0,0,0,0,168940.2,25.76,7465234,162579600,47.85,0,0,0,-722.98,0,0,0,0,0,0,14889.72,0,0,0,0,0,0,0,0,0,13857.85,7520.29,0
8/29/1981,5339.29,0,0,2.81,0,-5336.55,0,0,0,0,166992,17.27,7457682,162567300,47.92,0,0,0,-722.94,0,0,0,0,0,0,15794.95,0,0,0,0,0,0,0,0,0,13841.08,7558.49,0
8/30/1981,5330.6,0,0,1.88,0,-5328.79,0,0,0,0,162366.7,11.58,7450206,162554900,47.99,0,0,0,-722.9,0,0,0,0,0,0,18453.88,0,0,0,0,0,0,0,0,0,13824.71,7482.52,0
8/31/1981,5322.36,0,0,1.26,0,-5321.17,0,0,0,0,163268.6,7.76,7442778,162542500,48.05,0,0,0,-722.86,0,0,0,0,0,0,12909.28,0,0,0,0,0,0,0,0,0,13808.62,7434.76,0
9/1/1981,5314.37,0,0,0.85,0,-5313.6,0,0,0,0,165710.4,5.2,7435430,162530100,48.12,0,0,0,-722.82,0,0,0,0,0,0,11352.65,0,0,0,0,0,0,0,0,0,13792.73,7354.48,0
9/2/1981,5306.53,0,0,0.57,0,-5306.04,0,0,0,0,168543.5,3.49,7428157,162517600,48.21,0,0,0,-722.78,0,0,0,0,0,0,10945.1,0,0,0,0,0,0,0,0,0,13777.05,7279.92,0
9/3/1981,5298.59,0,0,0.38,0,-5298.3,0,0,0,0,171257.5,2.34,7420950,162505100,48.29,0,0,0,-722.74,0,0,0,0,0,0,11048.25,0,0,0,0,0,0,0,0,0,13761.49,7213.05,0
9/4/1981,5290.77,0,0,0.25,0,-5290.6,0,0,0,0,172906.1,1.57,7413831,162492500,48.38,0,0,0,-722.71,0,0,0,0,0,0,12098.02,0,0,0,0,0,0,0,0,0,13746.04,7126.1,0
9/5/1981,5283.15,0,0,0.17,0,-5283.06,0,0,0,0,174673.3,1.05,7406787,162479800,48.47,0,0,0,-722.67,0,0,0,0,0,0,11963.95,0,0,0,0,0,0,0,0,0,13730.8,7049.98,0
9/6/1981,5275.55,0,0,0.26,0,-5275.38,0,0,0,0,177545.6,0.34,7399800,162467100,48.56,0,0,0,-722.63,0,0,0,0,0,0,10843.97,0,0,0,0,0,0,0,0,0,13715.78,6993.06,0
9/7/1981,5267.88,0,0,0.09,0,-5267.88,0,0,0,0,180404.3,0,7392843,162454400,48.65,0,0,0,-722.6,0,0,0,0,0,0,10842.38,0,0,0,0,0,0,0,0,0,13700.83,6963.43,0
9/8/1981,5260.49,0,0,0,0,-5260.58,0,0,0,0,183207.8,0.03,7385896,162441800,48.74,0,0,0,-722.56,0,0,0,0,0,0,10882.53,0,0,0,0,0,0,0,0,0,13686.02,6953.02,0
9/9/1981,5253.11,0,0,0,0,-5253.21,0,0,0,0,182548.9,0.03,7379009,162429000,48.84,0,0,0,-722.53,0,0,0,0,0,0,14330.35,0,0,0,0,0,0,0,0,0,13671.33,6893.13,0
9/10/1981,5245.87,0,0,0,0,-5245.96,0,0,0,0,184662.8,0.03,7372197,162416300,48.93,0,0,0,-722.5,0,0,0,0,0,0,11542.88,0,0,0,0,0,0,0,0,0,13656.74,6816.83,0
9/11/1981,5238.83,0,0,0,0,-5238.92,0,0,0,0,183484.9,0.03,7365478,162403400,49.02,0,0,0,-722.47,0,0,0,0,0,0,14820.06,0,0,0,0,0,0,0,0,0,13642.12,6724.87,0
9/12/1981,5232.05,0.02,0,2.31,0,-5229.82,15439.6,0,0,0,184385,7.82,7358806,162390600,49.11,0,0,15597.69,-722.43,0,0,0,0,0,0,12877.2,0,0,0,0,0,0,0,0,0,13629.24,6678.43,158.07
9/13/1981,5225.15,0.01,0,1.89,0,-5223.35,23159.4,0,0,0,185831.3,9.14,7352176,162377700,49.21,0,0,7798.85,-722.4,0,0,0,0,0,0,12244.27,0,0,0,0,0,0,0,0,0,13614.7,6635.51,79.03
9/14/1981,5218.01,0,0,0.86,0,-5217.24,0,0,0,0,187991.9,6.14,7345605,162364800,49.3,0,0,0,-722.37,0,0,23159.4,0,0,0,11441.33,0,0,0,0,0,0,0,0,0,13599.78,6576.3,0
9/15/1981,5211.02,0,0,0.58,0,-5210.53,0,0,0,0,188719.5,4.11,7339101,162351800,49.39,0,0,0,-722.34,0,0,0,0,0,0,12859.36,0,0,0,0,0,0,0,0,0,13585.44,6508.88,0
9/16/1981,5204.29,0,0,0.39,0,-5204,0,0,0,0,187252.3,2.76,7332667,162338800,49.47,0,0,0,-722.31,0,0,0,0,0,0,15039.52,0,0,0,0,0,0,0,0,0,13571.24,6439.72,0
9/17/1981,5397.33,3.9,0,330.59,0,-5067.33,34505.06,0,0,0,204822.6,988.45,7326263,162325900,53.96,0,0,54591.93,-722.3,0,0,0,0,0,0,14797.11,0,0,0,0,0,0,0,0,0,13600.77,6409.62,20082.97
9/18/1981,5267.73,0,0,105.6,0,-5163.41,0,0,0,0,209122.8,661.94,7319892,162312800,55.25,0,0,0,-722.27,0,0,34505.06,0,0,0,9488.8,0,0,0,0,0,0,0,0,0,13567.99,6376.04,0
9/19/1981,5237.71,0,0,70.68,0,-5167.19,0,0,0,0,208454.5,443.44,7313571,162299800,55.41,0,0,0,-722.24,0,0,0,0,0,0,14364.99,0,0,0,0,0,0,0,0,0,13548.82,6325.65,0
9/20/1981,5214.58,0,0,47.33,0,-5167.26,0,0,0,0,208713.8,297.12,7307287,162286700,55.42,0,0,0,-722.19,0,0,0,0,0,0,13369.25,0,0,0,0,0,0,0,0,0,13529.54,6289.32,0
9/21/1981,5197.3,0,0,31.7,0,-5165.58,0,0,0,0,212196.8,199.12,7301029,162273600,55.41,0,0,0,-722.14,0,0,0,0,0,0,10095.24,0,0,0,0,0,0,0,0,0,13511.92,6263.21,0
9/22/1981,5182.94,0,0,21.24,0,-5161.67,0,0,0,0,216665.7,133.45,7294771,162260500,55.38,0,0,0,-722.09,0,0,0,0,0,0,9071.12,0,0,0,0,0,0,0,0,0,13495.5,6262.64,0
9/23/1981,5171.13,0,0,14.23,0,-5156.86,0,0,0,0,222878.6,89.45,7288542,162247400,55.34,0,0,0,-722.04,0,0,0,0,0,0,7296.79,0,0,0,0,0,0,0,0,0,13479.92,6233.87,0
9/24/1981,5161.13,0,0,9.54,0,-5151.56,0,0,0,0,229547.6,59.97,7282379,162234300,55.32,0,0,0,-722,0,0,0,0,0,0,6816,0,0,0,0,0,0,0,0,0,13464.93,6167.85,0
9/25/1981,11725.29,114.86,0,7976.37,0,-3673.81,34505.06,0,0,0,615532.3,18129.19,7276245,162222300,95.06,0,0,452333.1,-722.44,0,0,0,0,0,0,19507.66,0,0,0,0,0,0,0,0,0,13827.33,6138.61,417713.2
9/26/1981,6835.25,0,0,2115.96,0,-4703.07,0,0,0,0,609665.1,12012.44,7270189,162209200,78.82,0,0,0,-722.36,0,0,34505.06,0,0,0,23651.3,0,0,0,0,0,0,0,0,0,13782.37,6060.18,0
9/27/1981,6221.11,0,0,1422.13,0,-4795.27,0,0,0,0,594485,8060.67,7264182,162196000,75.11,0,0,0,-722.24,0,0,0,0,0,0,31438.57,0,0,0,0,0,0,0,0,0.47,13729.18,6012.34,0
9/28/1981,5894.21,0,0,980.08,0,-4911.23,0,0,0,0,594136.8,5494.63,7258235,162182700,72.22,0,0,0,-722.13,0,0,0,0,0,0,15548.13,0,0,0,0,0,0,0,0,0.94,13614.81,5952.36,0
9/29/1981,5686.48,0,0,705.79,0,-4978.43,0,0,0,0,584960.3,3850.22,7252313,162169500,69.96,0,0,0,-722.03,0,0,0,0,0,0,23649.59,0,0,0,0,0,0,0,0,1.52,13535.95,5927.99,0
9/30/1981,5557,0,0,538.48,0,-5016.41,0,0,0,0,579419,2798.96,7246432,162156200,67.85,0,0,0,-721.95,0,0,0,0,0,0,19532.13,0,0,0,0,0,0,0,0,2.28,13480.37,5887.92,0
10/1/1981,5479.58,0,0,440.61,0,-5037.09,0,0,0,0,534786.3,2136.93,7240600,162142900,65.97,0,0,0,-721.88,0,0,0,0,0,0,58298.22,0,0,0,0,0,0,0,0,3.03,13447.31,5839.41,0
10/2/1981,5409.19,0,0,354.03,0,-5053.74,0,0,0,0,509154.7,1636.21,7234770,162129500,64.56,0,0,0,-721.81,0,0,0,0,0,0,39197.43,0,0,0,0,0,0,0,0,3.04,13422.29,5837.23,0
10/3/1981,5594.35,6.88,0,666.37,0,-4924.2,34580.64,0,0,0,527892.4,2420.56,7228930,162116300,67.66,0,0,57664.04,-721.78,0,0,0,0,0,0,16329.68,0,0,0,0,0,0,0,0,2.82,13444.64,5847.78,23076.52
10/4/1981,5416.6,0.23,0,390.32,0,-5024.16,58896.26,0,0,0,529827.2,1866.03,7223121,162103100,65.76,0,0,24713.16,-721.73,0,0,0,0,0,0,12024.02,0,0,0,0,0,0,0,0,3.1,13400.52,5816.11,397.31
10/5/1981,5377.57,0,0,335.93,0,-5040.62,157.93,0,0,0,527729.9,1510.33,7217338,162089800,64.74,0,0,0,-721.68,0,0,58738.32,0,0,0,15492.15,0,0,0,0,0,0,0,0,3.63,13378.88,5791.75,0
10/6/1981,5360.14,0,0,312.9,0,-5045.7,0,0,0,0,510125.7,1300.16,7211589,162076400,63.21,0,0,0,-721.64,0,0,157.93,0,0,0,30852.98,0,0,0,0,0,0,0,0,4.15,13356.01,5757.49,0
10/7/1981,10471.54,28.88,0,6548.82,0,-3919.94,65289.4,462675.5,0,0,789119.9,17405.03,7206165,162064000,89.31,0,0,840247.4,-721.99,0,0,0,0,0,0,23903.79,0,0,0,0,0,0,0,0,392.33,13689.84,5820.07,312253.6
10/8/1981,8639.76,0,0,4200.58,0,-4436.13,33574.11,370011.9,0,0,890388.8,17580.02,7200746,162050900,86.25,0,0,0,-722.06,0,0,31715.29,0,0,0,357.05,0,0,0,0,0,0,0,0,338.73,13676.86,5762.63,92663.63
10/9/1981,9615.71,0,0,5229.52,0,-4388.7,3479.03,251403,0,0,1000583,20179.18,7195384,162038000,88.75,0,0,0,-722.17,0,0,30095.07,0,0,0,13792.96,0,0,0,0,0,0,0,0,484.53,13692.96,5850.96,118608.9
10/10/1981,14106.92,9.13,0,10209.37,0,-3897.77,51368.9,118018.9,0,0,1238929,33906.87,7190626,162025900,98.1,0,0,205943,-722.5,0,0,0,0,0,0,41473.75,0,0,0,0,0,0,0,0,1456.68,13787.49,6218.86,291428
10/11/1981,10965.01,3.67,0,6365.96,0,-4585.3,69010.13,310903.5,0,0,1274005,29603.7,7185816,162013000,88.01,0,0,263607,-722.5,0,0,0,0,0,0,28329.74,0,0,0,0,0,0,0,0,1376.26,13770.13,6190.72,53077.6
10/12/1981,9855.7,0,0,5134.02,0,-4718.36,67793.82,314917.3,0,0,1273759,24377.88,7180778,162000000,84.7,0,0,8237.72,-722.42,0,0,0,0,0,0,18420.32,0,0,0,0,0,0,0,0,1122.98,13767.68,6164.6,5440.21
10/13/1981,9281.72,0,0,4569.36,0,-4710.97,51813.2,314796.6,0,0,1285866,20562.58,7175580,161987000,83.3,0,0,0,-722.32,0,0,15980.61,0,0,0,131.41,0,0,0,0,0,0,0,0,894.55,13765.68,6097.08,120.69
10/14/1981,9998.19,0,0,5401.95,0,-4597.51,25668.45,276313.6,0,0,1329878,21588.64,7170594,161974100,84.57,0,0,0,-722.31,0,0,26144.75,0,0,0,617.39,0,0,0,0,0,0,0,0,1214.33,13789.97,6204.78,38483.04
10/15/1981,10049.88,0,0,5461.1,0,-4588.79,8065.01,245005.6,0,0,1363693,22132.03,7165743,161961300,84.58,0,0,0,-722.29,0,0,17603.44,0,0,0,3889.85,0,0,0,0,0,0,0,0,1405.22,13808.52,6260.82,31307.99
10/16/1981,11583.55,0,0,7215.74,0,-4372.27,477.08,164406,0,0,1421620,28346.04,7161419,161948900,89.04,0,0,0,-722.38,0,0,7587.94,0,0,0,20963.66,0,0,0,0,0,0,0,0,2157.83,13881.93,6485.79,80599.57
